KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_KmqauaC,...,,,,,,,,,,...,,,,,,
pda_SeGNq0q,...,,,,,,,,,,...,,,,,,
pda_8SuCaaS,---,,,,,,,,,,---,,,,,,
pda_GKSKmme,[i]< Place on a [c][ffffff]Large Grid[-][/c] only. >[/i]\n\n[i]< ... [/i][c][00ff00][RMB][-][/c] [i]to select [b]styles[/b]. >[/i],,,,,,,,,,[i]< 仅放置在 [c][ffffff]大型网格[-][/c] 上。>[/i]\n\n[i]< ... [/i][c][00ff00]RMB[-][/c] [i]选择 [b]样式[/b]。>[/i],,,,,,
pda_S8q8qmo,"- Use ""[c][ffff00]Retrieve Blocks[-][/c]"" mode of Multitool\n[i][sup]( [/sup][/i][c][00ff00][sup][RMB][/sup][-][/c][i][sup] to select modes.[c][c0c0c0])[-][/c][/sup][/i]",,,,,,,,,,"- 使用多功能工具的 ""[c][ffff00]回收方块[-][/c]"" 模式\n[i][sup]( [/sup][/i][c][00ff00][sup]RMB[/sup][-][/c][i][sup] 选择模式。[c][c0c0c0])[-][/c][/sup][/i]",,,,,,
pda_kcCW4ee,---,,,,,,,,,,---,,,,,,
pda_eWqKiWK,"[i]< For [b]precious [/b]blocks like these... M[/i][i]ake sure that you have corect mode. [/i]- [i][c][ffffff]""[-][/c][/i][i][c][ffffff]Retrieve"" will lower a block's hitpoints[-][/c] very similar to ""Salvage"". >[/i]\n--\n[i]< Now, [c][ffff00]retrieve [-][/c][/i][i][c][ffff00]the Artillery[-][/c], [/i][i]with the Multitool. >[/i]",,,,,,,,,,"[i]< 对于这些 [b]珍贵的 [/b]方块... 确保你使用正确的模式。[/i]- [i][c][ffffff]""[-][/c][/i][i][c][ffffff]回收"" 会降低方块的生命值[-][/c] 非常类似于 ""回收""。>[/i]\n--\n[i]< 现在，[c][ffff00]回收 [-][/c][c][ffff00]炮台[-][/c]，使用多功能工具。>[/i]",,,,,,
pda_qWm4G8e,...,,,,,,,,,,...,,,,,,
pda_YmOeEaQ,--,,,,,,,,,,--,,,,,,
pda_iuSSAiK,...,,,,,,,,,,...,,,,,,
pda_aGWeq6u,---,,,,,,,,,,---,,,,,,
pda_m0euWCa,nearpoi zirax DB,,,,,,,,,,附近poi 兹瑞克斯 DB,,,,,,
pda_4am4e0W,--,,,,,,,,,,--,,,,,,
pda_WO0qG2K,... ((Destroy Arty Core)),,,,,,,,,,... ((摧毁炮台核心)),,,,,,
pda_KCiSe4i,--,,,,,,,,,,--,,,,,,
pda_uiuWUeP,Claim Artillery Base,,,,,,,,,,认领炮台基地,,,,,,
pda_Kaq8KSi,- Place own Core,,,,,,,,,,- 放置自己的核心,,,,,,
pda_S4OO84O,--,,,,,,,,,,--,,,,,,
pda_WqKYq0k,[i]( Base Captured ! )[/i],,,,,,,,,,[i]( 基地被占领！ )[/i],,,,,,
pda_o8uC8Gi,- Open Control Panel [c][00ff00][P][-][/c]\n- Switch to[c][00ff00] [[ Devices ]][-][/c] tab,,,,,,,,,,- 打开控制面板 [c][00ff00][P][-][/c]\n- 切换到[c][00ff00] [[ 设备 ]][-][/c] 标签,,,,,,
pda_q4KKCm8,--,,,,,,,,,,--,,,,,,
pda_q4O4SKW,"[i]< [c][ffff00]Click on the Artillery[-][/c] in the list to the left.[/i]\n\n[i]Then, to the upper right, there will be a button[/i] [c][ffff00][[ Access ]][-][/c][i]. >[/i]\n[i][/i]< [i][b]Press that[/b] to manually control the turret. >[/i]",,,,,,,,,,[i]< [c][ffff00]点击左侧列表中的[-][/c]炮台[/i]\n\n[i]然后，在右上角，会有一个按钮[/i] [c][ffff00][[ 访问 ]][-][/c][i]。 >[/i]\n[i][/i]< [i][b]按下那个[/b]以手动控制炮塔。 >[/i],,,,,,
pda_eXqiWuq,...,,,,,,,,,,...,,,,,,
pda_GaGGeuK,--,,,,,,,,,,--,,,,,,
pda_q4WiGWm,[i]< [c][ffff00]Let's use it[-][/c]...? [/i]\n[i]You can do all of this from here ! >[/i]\n[i][/i]\n[i]< Open the Control Panel [c][00ff00][P][-][/c]  ... >[/i],,,,,,,,,,[i]< [c][ffff00]让我们使用它[-][/c]...? [/i]\n[i]你可以从这里完成所有操作！>[/i]\n[i][/i]\n[i]< 打开控制面板 [c][00ff00][P][-][/c]  ... >[/i],,,,,,
pda_KiHOumO,...,,,,,,,,,,...,,,,,,
pda_SmuW0gq,--,,,,,,,,,,--,,,,,,
pda_4qWmIKq,[i]< Please switch to the [/i][c][ffff00][[ Devices ]][-][/c][i] tab... >[/i],,,,,,,,,,[i]< 请切换到 [/i][c][ffff00][[ 设备 ]][-][/c][i] 标签... >[/i],,,,,,
pda_0G80GS0,--,,,,,,,,,,--,,,,,,
pda_8KG80e8,[c][0080ff]Mrk[-][/c] - Zirax[c][ffffff]Dronebase[-][/c] [i][c][ff8000](OnOffBy: ArtilleryBase)[-][/c][/i],,,,,,,,,,[c][0080ff]Mrk[-][/c] - 兹瑞克斯[c][ffffff]无人机基地[-][/c] [i][c][ff8000](开关：炮台基地)[-][/c][/i],,,,,,
pda_GiSOW0V,...,,,,,,,,,,...,,,,,,
pda_4GmnG2W,...,,,,,,,,,,...,,,,,,
pda_Oml0vmK,---,,,,,,,,,,---,,,,,,
pda_44i8iq0,Take a Generator,,,,,,,,,,携带一个发电机,,,,,,
pda_8KWaGae,--,,,,,,,,,,--,,,,,,
pda_44eeK8C,Take a Fuel Tank,,,,,,,,,,携带一个燃料箱,,,,,,
pda_RCC4Kqq,--,,,,,,,,,,--,,,,,,
pda_WSSm0uB,Pick up devices\n[i][sub][c][c0c0c0][RMB] on items to split stacks[-][/c][/sub][/i],,,,,,,,,,拿起设备\n[i][sub][c][c0c0c0][RMB]在物品上分割堆叠[-][/c][/sub][/i],,,,,,
pda_SKq88UC,...,,,,,,,,,,...,,,,,,
pda_8OeasKS,--,,,,,,,,,,--,,,,,,
pda_mcimGKA,"[i]< Please [b]switch to the[/b] [c][ffff00][[ Main ]] [-][/c]tab, above ... >[/i]",,,,,,,,,,[i]< 请 [b]切换到[/b] [c][ffff00][[ 主页 ]] [-][/c]标签，上面... >[/i],,,,,,
pda_mGWUWa8,[sub][i](Then close Cargo Array window)[/i][/sub],,,,,,,,,,[sub][i](然后关闭货物阵列窗口)[/i][/sub],,,,,,
pda_WO0mGGO,--,,,,,,,,,,--,,,,,,
pda_mKtq1uO,Queue - [c][80ffff]CalSig4b[-][/c] - on - Queued Bike (Early),,,,,,,,,,队列 - [c][80ffff]CalSig4b[-][/c] - 开启 - 队列自行车（早期）,,,,,,
pda_meqSGam,...,,,,,,,,,,...,,,,,,
pda_u8GeiSC,...,,,,,,,,,,...,,,,,,
pda_e0aW8qC,--,,,,,,,,,,--,,,,,,
pda_COe4aWD,"[sup]Right side of PC crafting screen, upper small symbol row, left row:[/sup]\n1- Select ""[c][ffff00]Devices"" Category[-][/c] symbol [sup][i][c][c0c0c0](Looks like pathways of a chip)[-][/c][/i][/sup]\n2- [c][ffff00]Click on Hoverbike[-][/c] template to craft\n[c][c0c0c0][i][sup](Needs 5 Carbon Substrate, ""Show all Templates'""filter)[/sup][/i][-][/c]",,,,,,,,,,[sup]PC制作屏幕右侧，上方小符号行，左侧行:[/sup]\n1- 选择 [c][ffff00]设备[-][/c] 类别符号 [sup][i][c][c0c0c0]（看起来像芯片的路径）[-][/c][/i][/sup]\n2- [c][ffff00]点击悬浮摩托车[-][/c]模板进行制作\n[c][c0c0c0][i][sup]（需要5个碳复合材料，使用“显示所有模板”过滤器）[/sup][/i][-][/c],,,,,,
pda_4KuCCWW,---,,,,,,,,,,---,,,,,,
pda_4iuq4uG,[b]_______________ [i](Hoverbike handling)[/i][/b],,,,,,,,,,[b]_______________ [i](悬浮自行车操作)[/i][/b],,,,,,
pda_40SaqiO,--,,,,,,,,,,--,,,,,,
pda_GP48SG6,--,,,,,,,,,,--,,,,,,
pda_apWCOWS,--,,,,,,,,,,--,,,,,,
pda_iKSu888,"[sup][c][c0c0c0]Right side of PC crafting screen, upper small symbol row, left row:[-][/c][/sup]",,,,,,,,,,[sup][c][c0c0c0]PC制作屏幕右侧，上方小符号行，左侧行：[-][/c][/sup],,,,,,
pda_i44u0Kq,--,,,,,,,,,,--,,,,,,
pda_0miTOmK,"[c][ff8080]BDestr[-][/c] - [c][ff8080]V1 [-][/c]- on- [c][ffffff]SteelDestr[-][/c] [c][ff8000][i](OffBy: NextGoal, SteelSalvage, RightJunk) [/i]>C_On >C_Off[-][/c]",,,,,,,,,,[c][ff8080]BDestr[-][/c] - [c][ff8080]V1 [-][/c]- 开启 - [c][ffffff]钢制摧毁[-][/c] [c][ff8000][i](关闭：下一目标，钢制回收，右侧垃圾) [/i]>C_On >C_Off[-][/c],,,,,,
pda_00O4Ymm,[i](Destroyed a block)[/i],,,,,,,,,,[i](摧毁了一个方块)[/i],,,,,,
pda_a0eWqCi,...,,,,,,,,,,...,,,,,,
pda_a8eKaia,--,,,,,,,,,,--,,,,,,
pda_04mGGK0,[c][80ffff]Sig[-][/c] - [c][80ffff]CALTent[-][/c] - Get[c][ffffff]TentNow[-][/c]Plz,,,,,,,,,,[c][80ffff]信号[-][/c] - [c][80ffff]CALTent[-][/c] - 现在[c][ffffff]取帐篷[-][/c]请,,,,,,
pda_SS0Oea0,Portable Shelter,,,,,,,,,,便携式避难所,,,,,,
pda_Ke4iKeu,[c][ffff00]Take the tent[-][/c] from the palette,,,,,,,,,,[c][ffff00]从调色板中取出帐篷[-][/c],,,,,,
pda_ea8K6KC,--,,,,,,,,,,--,,,,,,
pda_eWOSmk8,Portable Shelter,,,,,,,,,,便携式避难所,,,,,,
pda_SMaaCmK,[sup][c][c0c0c0](Close tool Drone with [c][00ff00][ F5 ][-][/c] )[-][/c][/sup]\nFind Cargo Palette next to Destroyed Mining Towers\n[c][c0c0c0][sup](outside)[/sup][-][/c],,,,,,,,,,[sup][c][c0c0c0]（用 [c][00ff00][ F5 ][-][/c] 关闭工具无人机）[-][/c][/sup]\n找到被摧毁的采矿塔旁边的货物调色板\n[c][c0c0c0][sup]（外面）[/sup][-][/c],,,,,,
pda_4aOVCSC,--,,,,,,,,,,--,,,,,,
pda_mUemSSG,Open it,,,,,,,,,,打开它,,,,,,
pda_0qCCSqS,[i]< ... See?  [/i]\n[i]- - Loot! >[/i],,,,,,,,,,[i]< ... 看到了吗？ [/i]\n[i]- - 战利品！>[/i],,,,,,
pda_eqWaCG4,--,,,,,,,,,,--,,,,,,
pda_iiSm0G8,...,,,,,,,,,,...,,,,,,
pda_pWiqK04,--,,,,,,,,,,--,,,,,,
pda_WqKucQS,[i]< Such [b]run-down buildings[/b] ... They don't make for a good place to rest.[/i]\n[i][/i]\n[i]< Detecting something that could be [b]useful [/b]nearby - [/i]\n[i]... Check out that [c][ffff00]marker.[-][/c] >[/i],,,,,,,,,,[i]< 这样的 [b]破败建筑[/b] ... 它们不是休息的好地方。[/i]\n[i][/i]\n[i]< 探测到附近可能有 [b]有用 [/b]的东西 - [/i]\n[i]... 看看那个 [c][ffff00]标记。[-][/c] >[/i],,,,,,
pda_Ww2O8q8,[i]( ... scanning ... )[/i],,,,,,,,,,[i]( ... 扫描中 ... )[/i],,,,,,
pda_iKjCWOK,[i]...[/i],,,,,,,,,,[i]...[/i],,,,,,
pda_GOeGaaM,--,,,,,,,,,,--,,,,,,
pda_qeKmuWC,Playtest - Planet: BA turret activation,,,,,,,,,,测试 - 星球：BA炮塔激活,,,,,,
pda_GC3umGE,...,,,,,,,,,,...,,,,,,
pda_ieGGaC0,...,,,,,,,,,,...,,,,,,
pda_SC0uqap,--,,,,,,,,,,--,,,,,,
pda_OueGi88,"[c][0080ff]nPOI [-][/c]- Rw-  Det_TooFar [c][80ffff]CalSig_c1[-][/c] [i][c][ff8080](RwByT: WeatherToCopper) (OffBy:EnterMine) [-][/c][/i][c][ff8000]>C_On x2, >C_Off[-][/c]",,,,,,,,,,"[c][0080ff]nPOI [-][/c]- 检测_太远了 [c][80ffff]CalSig_c1[-][/c] [i][c][ff8080](检测_天气转铜) (关闭：进入矿井) [-][/c][/i][c][ff8000]>C_On x2, >C_Off[-][/c]",,,,,,
pda_80qauia,[c][80ffff]Sig_c1[-][/c] - [c][80ffff]CalSig_c2[-][/c] Det_SomethingCloser,,,,,,,,,,[c][80ffff]Sig_c1[-][/c] - [c][80ffff]CalSig_c2[-][/c] 检测_更近的东西,,,,,,
pda_iGQ84uc,[c][80ffff]Sig_c2[-][/c] - [c][80ffff]CAL5[-][/c] - [c][0080ff]Task [-][/c]- Det_Discov deposit,,,,,,,,,,[c][80ffff]Sig_c2[-][/c] - [c][80ffff]CAL5[-][/c] - [c][0080ff]任务[-][/c]- 检测_发现矿床,,,,,,
pda_WqWGaC4,Discover nearby Deposit\n[sup](See [c][ffff00]new Marker[-][/c] position)[/sup],,,,,,,,,,发现附近的矿床\n[sup](看 [c][ffff00]新标记[-][/c] 位置)[/sup],,,,,,
pda_umqW0ir,Get closer to building ...,,,,,,,,,,靠近建筑...,,,,,,
pda_C40KSeu,--,,,,,,,,,,--,,,,,,
pda_OGeiKKO,"[b]... Discover the Deposit[/b]\n[i](while riding on Hoverbike[/i]\n[i]or fire Detector nearby)[/i][c][c0c0c0][i]\n\n(See new [/i][-][/c][c][ffffff][i]Marker[/i][-][/c][c][c0c0c0],[-][/c][i][c][c0c0c0] Map[-][/c] [/i][c][00ff00][M][-][/c] [i][c][c0c0c0]for location)[-][/c][/i]",,,,,,,,,,"[b]... 发现矿床[/b]\n[i](骑在悬浮自行车上[/i]\n[i]或者在附近发射探测器)[/i][c][c0c0c0][i]\n\n(看新的 [/i][-][/c][c][ffffff][i]标记[/i][-][/c][c][c0c0c0],[-][/c][i][c][c0c0c0] 地图[-][/c] [/i][c][00ff00][M][-][/c] [i][c][c0c0c0] 位置)[-][/c][/i]",,,,,,
pda_KCS84OC,--,,,,,,,,,,--,,,,,,
pda_qWfCGq4,...,,,,,,,,,,...,,,,,,
pda_m8eqiC4,--,,,,,,,,,,--,,,,,,
pda_8KmmRqO,"[i]< Only a rough location, too ... [/i]\n[i]For it to be shown on your Map, you need to [c][ffffff]discover [-][/c]it. >[/i]\n\n[i]< Either fire your [b]Detector [/b]nearby, or [c][ffff00]get close with a vessel[-][/c], a [/i][i]drill [/i][i]...>[/i]",,,,,,,,,,[i]< 只有一个大致的位置，太... [/i]\n[i]为了在地图上显示，你需要[c][ffffff]发现[-][/c]它。>[/i]\n\n[i]< 要么在附近[c][ffff00]使用探测器[-][/c]，或者[c][ffff00]用飞船接近[-][/c]，一个[c][ffff00]钻头[-][/c]...>[/i],,,,,,
pda_OaeGO4K,[i](Marker is too far away)[/i],,,,,,,,,,[i](标记太远了)[/i],,,,,,
pda_c8Ca00K,...,,,,,,,,,,...,,,,,,
pda_imAWGq8,--,,,,,,,,,,--,,,,,,
pda_G8qqUWM,Discover nearby Deposit,,,,,,,,,,发现附近的矿床,,,,,,
pda_4qKqKGi,Get closer to building ...,,,,,,,,,,靠近建筑...,,,,,,
pda_aSGQuem,--,,,,,,,,,,--,,,,,,
pda_HqSGui0,"[i]< But there seems to be a [/i][c][ffffff][i]structure[/i][-][/c][i] with a [c][ffff00]ground deposit [-][/c]nearby. [/i]\n[i]That could mean, [b]people[/b] ...? >[/i]\n\n[i]< [/i][i]Check out at your side - [/i]\n[i]I[/i][i]'m [c][ffffff][b]moving [/b]the Marker[-][/c]  ... [/i][i]>[/i]",,,,,,,,,,[i]< 但似乎有一个 [/i][c][ffffff][i]结构[/i][-][/c][i] 有一个 [c][ffff00]地面矿床[-][/c] 在附近。 [/i]\n[i]那可能意味着，[b]人们[/b]...？ >[/i]\n\n[i]< [/i][i]看看你旁边 - [/i]\n[i]我[/i][i]正在 [c][ffffff][b]移动 [/b]标记[-][/c] ... [/i][i]>[/i],,,,,,
pda_eueXOSW,___________________ [i](Discovering & Entering)[/i],,,,,,,,,,___________________ [i](发现 & 进入)[/i],,,,,,
pda_sa2iS4G,--,,,,,,,,,,--,,,,,,
pda_uS4GbWS,--,,,,,,,,,,--,,,,,,
pda_8W4eq08,--,,,,,,,,,,--,,,,,,
pda_OeGu4qu,__________________ [i](Player Drone & Mining)[/i],,,,,,,,,,__________________ [i](玩家无人机 & 采矿)[/i],,,,,,
pda_445Sm0W,--,,,,,,,,,,--,,,,,,
pda_MqSmCog,--,,,,,,,,,,--,,,,,,
pda_0iemNSS,--,,,,,,,,,,--,,,,,,
pda_0aaOaAu,__________________ [i](Variant paths & Redirects)[/i],,,,,,,,,,__________________ [i](变体路径 & 重定向)[/i],,,,,,
pda_0i4SL4K,--,,,,,,,,,,--,,,,,,
pda_O4qmm0G,--,,,,,,,,,,--,,,,,,
pda_aSCiOCW,--,,,,,,,,,,--,,,,,,
pda_qWKOCSq,"[i]< Wait - Before you [b]jump down [/b]in that [b]hole , [/b]- - one thing ... >[/i]",,,,,,,,,,[i]< 等待 - 在你 [b]跳下去 [/b]那个 [b]洞 [/b]之前，- - 有一件事... >[/i],,,,,,
pda_4qCu8Cq,Queue - on - CrftBlocksL [c][ff8000][i](OffBy: SelectLStyleFull) [/i]>C_Off >C_On[-][/c],,,,,,,,,,队列 - 开启 - CrftBlocksL [c][ff8000][i](关闭：SelectLStyleFull) [/i]>C_Off >C_On[-][/c],,,,,,
pda_Cq4mO0a,Large Blocks,,,,,,,,,,大型方块,,,,,,
pda_KWKSeK8,..,,,,,,,,,,..,,,,,,
pda_mC4W00S,--,,,,,,,,,,--,,,,,,
pda_8em0uw0,"[i]< [c][ffffff]Large Blocks[-][/c] ...  - For a large grid structure, like [c][ffffff]Bases [-][/c](BA) or [c][ffffff]Capital Vessels[-][/c] (CV) ... >[/i]",,,,,,,,,,[i]< [c][ffffff]大型方块[-][/c] ...  - 用于大型网格结构，如 [c][ffffff]基地 [-][/c](BA)或 [c][ffffff]主力舰[-][/c] (CV) ... >[/i],,,,,,
pda_KXAe0Wj,ItmPck - Gained Large Block [c][ff8040]>C_On[-][/c],,,,,,,,,,ItmPck - 获得了大型方块 [c][ff8040]>C_On[-][/c],,,,,,
pda_SuoSQuW,(Gained a Large Block),,,,,,,,,,(获得了一个大型方块),,,,,,
pda_mSeaKuC,...,,,,,,,,,,...,,,,,,
pda_88Oq4OC,--,,,,,,,,,,--,,,,,,
pda_aa044O8,"BlkPlc - Placed L Block, Info 'needs MT & Core' [i][c][ff8040](OnBy: GainedLargeBlock)[-][/c][/i]",,,,,,,,,,BlkPlc - 放置了L型方块，信息“需要MT和核心” [i][c][ff8040](开启：GainedLargeBlock)[-][/c][/i],,,,,,
pda_SeWKi0k,[i](Placed Large Block)[/i],,,,,,,,,,[i](放置了大型方块)[/i],,,,,,
pda_xW84WeN,...,,,,,,,,,,...,,,,,,
pda_4SSeKuq,--,,,,,,,,,,--,,,,,,
pda_wOaa7Sa,"[i]< Just as a reminder: [/i]\n[i]To be able to [c][ffffff]pick up any block [-][/c]safely, you need to[b] own the structure with your [/b][c][ffffff][b]Core[/b][-][/c] ... >[/i]\n\n[i]< Your [b]Multitool [/b]simply needs that extra computing power... >[/i]",,,,,,,,,,[i]< 只是提醒一下：[/i]\n[i]要能够 [c][ffffff]安全地拿起任何方块[-][/c]，你需要[b]拥有结构和你的 [/b][c][ffffff][b]核心[/b][-][/c] ... >[/i]\n\n[i]< 你的 [b]多功能工具 [/b]只需要额外的计算能力... >[/i],,,,,,
pda_u8GWS04,Queue  - Craft no S Block w/o Starter,,,,,,,,,,队列 - 制作无S方块无启动器,,,,,,
pda_aK0cmuS,New Task,,,,,,,,,,新任务,,,,,,
pda_GeOSiGq,...,,,,,,,,,,...,,,,,,
pda_aIseKGK,--,,,,,,,,,,--,,,,,,
pda_e8qqCi4,_________ [i](Foothold BA building)[/i],,,,,,,,,,_________ [i](Foothold BA建筑)[/i],,,,,,
pda_W4aR45G,--,,,,,,,,,,--,,,,,,
pda_0mZCaCG,--,,,,,,,,,,--,,,,,,
pda_qaKOC6i,--,,,,,,,,,,--,,,,,,
pda_iixe8KO,_________ [i](Crafting flow messages)[/i],,,,,,,,,,_________ [i](制作流程信息)[/i],,,,,,
pda_C0uueqo,--,,,,,,,,,,--,,,,,,
pda_W8kAmqi,--,,,,,,,,,,--,,,,,,
pda_vqjuaGm,--,,,,,,,,,,--,,,,,,
pda_80KkGdq,(Debug) Turn Zirax hostile,,,,,,,,,,(调试) 将兹瑞克斯设为敌对,,,,,,
pda_GeG4K4U,...,,,,,,,,,,...,,,,,,
pda_m84s8eQ,...,,,,,,,,,,...,,,,,,
pda_G0umSSo,--,,,,,,,,,,--,,,,,,
pda_a0G1Alm,[b]Zirax faciton set to hostile [/b]\n(As if getting close to island),,,,,,,,,,[b]兹瑞克斯派系设置为敌对 [/b]\n(接近岛屿时),,,,,,
pda_OuG4uii,TB_sel (Block L) -[c][ff8080]V[-][/c]-  Select L Styles (redux) [c][ff8000][i](OnBy: CraftBlockL)[/i][-][/c],,,,,,,,,,TB_sel (Block L) -[c][ff8080]V[-][/c]-  选择L样式（简化版）[c][ff8000][i](开启：CraftBlockL)[/i][-][/c],,,,,,
pda_qqauGWF,...,,,,,,,,,,...,,,,,,
pda_mWiWuGW,...,,,,,,,,,,...,,,,,,
pda_OGneeqC,--,,,,,,,,,,--,,,,,,
pda_000GD8K,[i]< ... [/i][c][00ff00][RMB][-][/c] [i]to select [b]styles[/b]. >[/i],,,,,,,,,,[i]< ... [/i][c][00ff00][RMB][-][/c] [i]选择 [b]样式[/b]。 >[/i],,,,,,
pda_4OuWiKG,Gained debug rifle. \n[i]( With great power comes ... )[/i],,,,,,,,,,获得调试步枪。 \n[i](能力越大... )[/i],,,,,,
pda_4iRmAOq,Prepare to Claim,,,,,,,,,,准备认领,,,,,,
pda_KhK8C8G,...,,,,,,,,,,...,,,,,,
pda_GSGuuuu,---,,,,,,,,,,---,,,,,,
pda_Ce8CSqq,"Take Core from Palette, put into Toolbar",,,,,,,,,,从调色板中取出核心，放入工具栏,,,,,,
pda_iWkKKuq,--,,,,,,,,,,--,,,,,,
pda_CWmeiWm,...,,,,,,,,,,...,,,,,,
pda_O4O8WWE,--,,,,,,,,,,--,,,,,,
pda_mAeu0eu,[c][80ffff]Sig(CalSig11)[-][/c] - [c][ffffff]Timeout DroneShoot[-][/c] [c][ff8000](OffBy: POI)[-][/c],,,,,,,,,,[c][80ffff]信号(CalSig11)[-][/c] - [c][ffffff]超时无人机射击[-][/c] [c][ff8000](关闭：POI)[-][/c],,,,,,
pda_uKeSGOW,[i](Timeout warning)[/i],,,,,,,,,,[i](超时警告)[/i],,,,,,
pda_maS8GHa,...,,,,,,,,,,...,,,,,,
pda_qWMCemq,--,,,,,,,,,,--,,,,,,
pda_e8OuuEq,Note: \n[b]Tutorial will continue[/b] in about [c][ffffff]1 minute.[-][/c],,,,,,,,,,注意：\n[b]教程将在大约 [c][ffffff]1分钟[-][/c] 后继续[/b],,,,,,
pda_aCGKq0K,"[c][ff80ff](SecCopy, non-CAL, keep for now) [-][/c][c][0080ff]nPOI[-][/c] &Trig- [c][ffffff]UseOreScan[-][/c] Promethium [c][ff8000][i](OnByT: OreProcess)  [/i]C_OnTx2 >C_Off[-][/c]",,,,,,,,,,"[c][ff80ff](SecCopy, 非CAL, 暂时保留) [-][/c][c][0080ff]nPOI[-][/c] &Trig- [c][ffffff]使用矿石扫描器[-][/c] 钷 [c][ff8000][i](OnByT: OreProcess)  [/i]C_OnTx2 >C_Off[-][/c]",,,,,,
pda_iOeCgKq,Mine Promethium nodes,,,,,,,,,,开采钷节点,,,,,,
pda_WiiemiC,"[i]Keep [c][ffffff]Ore Scanner[-][/c] in inventory, \n[c][ffff00]Hold better Drill.[-][/c][/i]\n\nThen:[c][ffff00] Search for blue outlines[-][/c]\nin the ground, and [c][ffff00]drill [-][/c]them\n\n[i](Better visible with Tool Drone [/i][c][00ff00][ F5 ][-][/c][i], while moving)[/i]",,,,,,,,,,[i]保持 [c][ffffff]矿石扫描器[-][/c] 在库存中，\n[c][ffff00]持有更好的钻头。[-][/c][/i]\n\n然后：[c][ffff00]在地面上寻找蓝色轮廓[-][/c]\n并 [c][ffff00]钻探[-][/c] 它们\n\n[i]（使用工具无人机 [/i][c][00ff00][ F5 ][-][/c][i]，边移动边更容易看见）[/i],,,,,,
pda_mqK8eie,---,,,,,,,,,,---,,,,,,
pda_Sui2OKu,"[i]< Yes ! That's it !![/i]\n\n[i]- For [b]fuel[/b], [b]Multitool [/b]clips, better drills ... >[/i]",,,,,,,,,,[i]< 对！就是这样！！[/i]\n\n[i]- 为了 [b]燃料[/b]，[b]多功能工具 [/b]夹子，更好的钻头... >[/i],,,,,,
pda_OaaKS5q,[i]( Strange noise? )[/i],,,,,,,,,,[i]( 奇怪的声音？ )[/i],,,,,,
pda_C0WWOUS,...,,,,,,,,,,...,,,,,,
pda_0KqmOK4,---,,,,,,,,,,---,,,,,,
pda_48CGi0u,[i]( Getting closer? )[/i],,,,,,,,,,[i]( 越来越近？ )[/i],,,,,,
pda_WKiY4Wc,...,,,,,,,,,,...,,,,,,
pda_aI8S00G,--,,,,,,,,,,--,,,,,,
pda_mCOmWCi,[i]< - -  Something[b] isn't right here ... [/b][/i][i]!? >[/i],,,,,,,,,,[i]< - -  这里[b]有些不对劲... [/b][/i][i]!? >[/i],,,,,,
pda_0CSO0aa,Ambush,,,,,,,,,,伏击,,,,,,
pda_0aSBSe4,...,,,,,,,,,,...,,,,,,
pda_uaG4Cqs,--,,,,,,,,,,--,,,,,,
pda_C84amGG,\n[i]< [c][ffffff]Incoming![-][/c] >[/i],,,,,,,,,,\n[i]< [c][ffffff]来袭！[-][/c] >[/i],,,,,,
pda_fCmKeum,Enemy drone[c][ffffff][-][/c],,,,,,,,,,敌方无人机[c][ffffff][-][/c],,,,,,
pda_Wu0aSWG,[c][ffffff][c][ffff00]Destroy [c][ffffff]attacking drone\n(Red dot[-][/c][-][/c][-][/c] on radar)\n\n[i](Shoot eye for max damage)[/i],,,,,,,,,,[c][ffffff][c][ffff00]摧毁[-][/c] 攻击无人机\n(雷达上的红点\n\n[i](射击眼睛以造成最大伤害)[/i][-][/c],,,,,,
pda_qOCu04a,---,,,,,,,,,,---,,,,,,
pda_SqC8aqe,[i]< Over there! A [c][ffffff]Zirax [b]drone[/b][-][/c] ! >[/i]\n\n[i]< - [c][ffff00]Shoot it in the 'eye[-][/c]' ! >[/i],,,,,,,,,,[i]< 在那边！一个 [c][ffffff]兹瑞克斯 [b]无人机[/b][-][/c] ! >[/i]\n[i]< - [c][ffff00]射击它的 '眼睛[-][/c]' ! >[/i],,,,,,
pda_OK4iWaK,Loot the Drone,,,,,,,,,,战利品无人机,,,,,,
pda_40q0q4G,Access enemy drone with [c][00ff00][F][-][/c],,,,,,,,,,使用 [c][00ff00][F][-][/c] 访问敌方无人机,,,,,,
pda_Ja40aK4,---,,,,,,,,,,---,,,,,,
pda_a8CWSOK,[i]< A [c][ffffff]Zirax drone[-][/c]... >[/i]\n[i]< ... >[/i]\n[i][/i]\n[i]< ... They must be really close. >[/i],,,,,,,,,,[i]< 一个 [c][ffffff]兹瑞克斯无人机[-][/c]... >[/i]\n[i]< ... >[/i]\n[i][/i]\n[i]< ... 它们一定非常接近。>[/i],,,,,,
pda_Kie4uqG,...,,,,,,,,,,...,,,,,,
pda_OW48tiu,--,,,,,,,,,,--,,,,,,
