KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_eGW0eOK,"Thanks A'ture, I'll get back out there as soon as I have recovered.",,,,,,,,,,谢谢阿图尔，我一恢复就马上回到那里。,,,,,,
dialogue_Ku4ia1i,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_aq00aVm,@q0 [SASHA] We are clear of the Black hole system Commander. Do I release the messages your 'Partner' transmitted?,,,,,,,,,,@q0 [SASHA] 我们已经脱离黑洞星系了，指挥官。要发出你的‘合作伙伴’传输的消息吗？,,,,,,
dialogue_ui00imi,"Yes, go ahead Sasha. I'm happy he was telling the truth",,,,,,,,,,是的，发吧，SASHA。我很高兴他说的是实话。,,,,,,
dialogue_GW4oe4K,"What do you think Sasha, can we trust the crazy old alien?",,,,,,,,,,你觉得呢，SASHA，我们能相信那个疯狂的外星老头吗？,,,,,,
dialogue_K0GmOOW,Just send the supplies low distress message. I'm not keen to get too involved with whatever deal he was putting together.,,,,,,,,,,就发个低求救信号提供物资吧。我可不想太掺和他在搞的什么交易。,,,,,,
dialogue_KCSGaiO,Leave it for now Sasha I haven't decided.,,,,,,,,,,先放着吧，SASHA，我还没决定。,,,,,,
dialogue_cimaKaK,"@q0 Well I am glad you asked Dar.. Commander {Playername}\n\n @w2 The material's like nothing in my data base, but I can see how it could be alloyed into Hull plating more resilient than anything the UES ever dreamed of. @w2 That will be useful for us no doubt!\n\n @p9\n @w2 He told the truth I quietly checked his figures. @w2 The whole mass will be in the danger zone of the black hole in about a solar year so there isn't much time to mine such a concentration of very, very hard metal.\n\n @w2 He's underpaying you sure but I don't think he had much more in his private accounts. @w2 So on balance he's a good risk.\n\n @p9\n @w2 I'd send the messages then get back there with a bunch of drill equipment and dig as much as possible as fast as possible before anyone can say no! @w2 That's fair by his offer, we get in grab what we can and get out. @w2 After all there might be other asteroids of the stuff around for his partners to spend time looking for. @w2 I'll keep a sensor out for them in any other Black Hole systems we come across from now on!",,,,,,,,,,@q0 嗯，很高兴你问了，达……指挥官。{Playername}\n\n@w2 这种材料在我的数据库里完全找不到类似物，但我知道它可以被合金化，制成比UES梦想中的任何船体装甲都更具韧性的外壳。@w2 那对我们无疑会很有用！\n\n@p9\n@w2 他说的是实话，我悄悄核实过他的数据。@w2 整个质量群大约在一个太阳年后就会进入黑洞的危险区域，所以没有太多时间开采这么高浓度的非常坚硬的金属。\n\n@w2 他给你的报酬确实低了点，但我认为他的私人账户里也没多富裕。@w2 所以总的来说，他算是个可靠的风险对象。\n\n@p9\n@w2 我会先发送消息，然后带着一堆钻头设备赶回去，在任何人说不行之前尽可能快地挖出尽量多的东西！@w2 这公平合理，按他的报价，我们进去捞一把就撤。@w2 毕竟可能还有其他小行星含有这种材料，供他的伙伴们慢慢寻找。@w2 从现在开始，在我们经过的其他黑洞星系里，我会保持传感器留意它们！,,,,,,
dialogue_iGCXKMe,"I see, thank you Sasha",,,,,,,,,,我明白了，谢谢，SASHA。,,,,,,
dialogue_8eeGGau,@q0 Message sent Commander. Awaiting new orders. Where we off to next {PlayerName}?,,,,,,,,,,@q0 消息已发送，指挥官。等待新指令。我们下一步去哪儿{PlayerName}？,,,,,,
dialogue_GCSGCam,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_GsuBKOq,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_0e00mmK,Back to what we were doing I guess Sasha.,,,,,,,,,,看来我们得回到刚才的事了，SASHA。,,,,,,
dialogue_GKKSma4,Appreciate your hospitality A'ture,,,,,,,,,,多谢你的款待，阿图尔。,,,,,,
dialogue_G4MiWIC,Todays your lucky day A'ture. Beverages I have!,,,,,,,,,,今天你走运了，阿图尔。我有饮料！,,,,,,
dialogue_4uO0QmW,In deep thought huh? Another time maybe.,,,,,,,,,,陷入沉思了？那下次再说吧。,,,,,,
dialogue_WCaKee0,Researcher A'ture said it was Ok to trade some supplies?,,,,,,,,,,研究员阿图尔说可以交易一些物资？,,,,,,
dialogue_0GqqGuS,'Deleter...' never mind let me ask you something ese!,,,,,,,,,,'删除者……'算了，让我再问你点别的吧！,,,,,,
dialogue_CaHa8Gq,Happy to make a professional refferal.,,,,,,,,,,很高兴能做个专业推荐。,,,,,,
dialogue_6SG0Omm,Erm you're welcome?,,,,,,,,,,呃，不客气？,,,,,,
dialogue_S8qgu8w,Check the Neodynium shielding to the Power coils. That's usually the problem.,,,,,,,,,,检查一下电力线圈的钕护盾。问题通常出在那里。,,,,,,
dialogue_4qSG84p,The sentry cannons seem to have worn optics. I'd get that fixed ASAP,,,,,,,,,,哨卫火炮的光学部件好像磨损了。我建议尽快修好。,,,,,,
dialogue_iSCeeiG,Telepathink? Your jesting that doesn't exist!,,,,,,,,,,心灵感应？你在开玩笑吧，那玩意儿根本不存在！,,,,,,
dialogue_WOi7iiW,Fascinating DENT we learn something new each day!,,,,,,,,,,真迷人啊，DENT，我们每天都能学到新东西！,,,,,,
dialogue_GSiGiGC,I have some questions about your station here.,,,,,,,,,,我对你们这个空间站有些问题。,,,,,,
dialogue_uqSWKue,@q0 It is standard protocol to have them deployed when un identified visitors are on board. Yet you are correct Researcher A'ture has put your profile on the acceptable list. Perhaps a round of maintenance is in order for the guns.,,,,,,,,,,@q0 在遇到未识别访客时部署它们可是标准规程。不过你说得对，研究员阿图尔已经把你的档案列入许可名单了。也许该给这些炮来一轮维护了。,,,,,,
dialogue_a4C6C4C,Yeah that's all we need in the same room as a malfunctioning gun!,,,,,,,,,,是啊，我们最不需要的就是这东西和一门出故障的炮待在同一个房间里！,,,,,,
dialogue_Wa0mOOK,Todays your lucky day A'ture Waffles are my speciality!,,,,,,,,,,今天你走运了，阿图尔，华夫饼可是我的专精！,,,,,,
dialogue_mC48QOO,Sorry I'm running light on supplies myself. I'll get some help to you though.,,,,,,,,,,抱歉，我自己物资也不多。不过我会想办法给你一些帮助。,,,,,,
dialogue_SOauGa8,"Wow, you were not kidding about payment! You got a lot of that lying around?",,,,,,,,,,哇，你还真没开玩笑说报酬！你那里有很多这种货色吗？,,,,,,
dialogue_Oma8aEW,"Better hold onto your spoon A'ture, I have waffles as well!",,,,,,,,,,最好抓紧你的勺子，阿图尔，我还有华夫饼呢！,,,,,,
dialogue_Ke5muWG,"Wow, you were not kidding about payment! You got a lot of that lying around?",,,,,,,,,,哇，你不是在开玩笑说报酬！你到处都有这么多钱吗？,,,,,,
dialogue_KqmgiG8,"Hold out your cup  A'ture, I have a Hot beverage as well!",,,,,,,,,,伸出你的杯子，阿图尔，我还带了热饮！,,,,,,
dialogue_Oceeg8K,@q0 Oh my! Thank you for this {PlayerName}! What a banquet after all these months on basic rations!,,,,,,,,,,@q0 哦天哪！谢谢你，{PlayerName}！在吃了几个月基本口粮后，这真是一顿盛宴！,,,,,,
dialogue_4meL48H,If you don't mind me asking A'ture how did you get such wealth? any more lying about you don't need! I mean I can cook!,,,,,,,,,,如果你不介意我问，阿图尔，你是怎么得到这么多财富的？还有你不需要更多吗？我是说，我会做饭！,,,,,,
dialogue_m8eiJK8,Researcher A'ture,,,,,,,,,,研究员阿图尔,,,,,,
dialogue_a00SKea,So what's your Emergency Researcher A'ture?,,,,,,,,,,那么研究员阿图尔，你的紧急情况是什么？,,,,,,
dialogue_eKquS0u,Had to come back to base for rest  A'ture,,,,,,,,,,不得不回基地休息，阿图尔,,,,,,
dialogue_m8GOGaC,D.E.N.T.,,,,,,,,,,D.E.N.T.,,,,,,
dialogue_80aSi4i,@q0 Certainly {PlayerName} I will attempt to elucidate you to the limits of the security protocols. What is your question?,,,,,,,,,,@q0 当然，{PlayerName} 我会在安全协议允许范围内尽量向你解释。你的问题是什么？,,,,,,
dialogue_OvCOeim,Researcher A'ture seems to be rather stressed!,,,,,,,,,,研究员阿图尔看起来相当紧张！,,,,,,
dialogue_8OoC80G,Whoes the silent fella on the couch?,,,,,,,,,,沙发上那个沉默的家伙是谁？,,,,,,
dialogue_SmCO8iu,Aren't you a maintenance bot? Why is the transmitter malfunctioning?,,,,,,,,,,你不是维护机器人吗？为什么发射器出故障了？,,,,,,
dialogue_ua8q8um,Why does that gun keep coming out every time I pass by? Hardly welcoming!,,,,,,,,,,为什么每次我经过时那把枪都会出来？真不友好！,,,,,,
dialogue_eiqkmuK,Never mind DENT that's all for now.,,,,,,,,,,算了，DENT，到此为止。,,,,,,
dialogue_O0mi0uO,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_uOGuauG,Greetings Traveller! Would you undertake a commission from the ISI to help clean up this once beautiful planet?,,,,,,,,,,你好，旅行者！你愿意接受ISI的委托，帮助清理这颗曾经美丽的星球吗？,,,,,,
dialogue_S4imeIo,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_uG0SSeW,I am authorised to reward you if you dismantle a set number of Small metal Blocks from Hover or small vessels you break apart. \nSome of my colleagues elsewhere will handle larger materials.,,,,,,,,,,如果你拆解一定数量来自悬浮飞船或小型飞船的小型金属方块，我有权奖励你。\n\n我在别处的一些同事会处理更大尺寸的材料。,,,,,,
dialogue_eSkWSqI,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_OvXYeDO,"If you salavge  300 Small Steel blocks gets you 5000 Credits and 500 reputation\n- 250 Hardened Steel brings, 5000 Credits and 500 reputation\n- 200 Combat Steel brings in 10000 Credits, 500 reputation, and a salvage token, tradable on any Orbital station\nAfter any successful mission, you will also get<b> a single access ticket</b> to our lesser trade floor. \n\n@p9 he Trade hall is where you can, if you wish buy or sell any additional small blocks and certain premium items  at very competitive rates! If you are an associate member of the ISI with a valid Members badge you can access the hall any time you like.\n\nYou can repeat these missions every so often. We will Alert you when you are eligible again.",,,,,,,,,,如果你回收300个小型钢铁方块，可获得5000信用点和500声望\n- 250个硬化钢方块，可获得5000信用点和500声望\n- 200个战斗钢铁方块，可获得10000信用点、500声望和一个打捞凭证，可在任何轨道站交易\n成功完成任何任务后，你还会获得<b>一张单次进入券</b>，可进入我们的低级贸易楼层。\n\n@p9 贸易大厅是你可以以极具竞争力的价格买卖任何额外小型方块和某些高级物品的地方！如果你是持有有效成员徽章的ISI关联成员，可以随时进入大厅。\n\n你可以每隔一段时间重复这些任务。当你再次符合条件时，我们会通知你。,,,,,,
dialogue_rKeeWj4,Hmm OK I accept!,,,,,,,,,,嗯，好吧，我接受！,,,,,,
dialogue_aCMSWq4,No not interested thanks anyway [Exit],,,,,,,,,,不，没兴趣，还是谢谢 [Exit],,,,,,
dialogue_umG0O58,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_8ai8OOi,"Excellent! Bring the report back to me or any other Junior Salvage Coordinator for your payment and disposal of any unwanted blocks. \n\nI have entered your details in our computer system, good salvaging traveller!\n\n[Notice! If you select a mission on cool down nothing will happen!]",,,,,,,,,,太棒了！把报告带回来给我或任何其他初级回收协调员，领取报酬并处理任何不需要的方块。\n\n我已将你的详细信息输入我们的计算机系统，回收者，祝你好运！\n\n[注意！如果你选择正在冷却的任务，将不会发生任何事！],,,,,,
dialogue_06Wu0Zo,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_GufquZ4,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave a pleasant Diurnal rotation.,,,,,,,,,,@q0 你确实做到了！感谢你的努力，{PlayerName} 我马上将报酬转入你的账户。\n如果你希望重复这项对世界复兴至关重要的援助，欢迎再来！\n还有更赚钱的任务（有些仅对ISI关联成员开放）可供选择。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_eGe4NiG,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你运转顺利。,,,,,,
dialogue_ueeiCeW,I'll report to the ISI when I have cleared 30 Small Steel Blocks (Basic Mission),,,,,,,,,,等我清理完30个小型钢铁方块（基础任务）后会向ISI报告。,,,,,,
dialogue_8UGZ4KT,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_eCiW400,We do. Unfortunately Trade hall access is restricted to members of the ISI and licenced Holders of an Associates Badge. If you don't hold a badge honoured {PlayerName} I cannot open the trade hall for you. But if you complete a Salvage mission for us we allow <b>a single access </b>as part of a reward package?,,,,,,,,,,是的。不幸的是，贸易大厅仅对ISI成员及持有关联徽章的许可持有人开放。如果你没有持有{PlayerName}认可的徽章，我无法为你开放贸易大厅。但如果你为我们完成一次回收任务，我们可以允许<b>单次进入</b>作为奖励包的一部分？,,,,,,
dialogue_aOa8CKq,I see. Ok I'll do a Salvage run for you!,,,,,,,,,,我明白了。好吧，我来为你进行一次回收任务！,,,,,,
dialogue_iCOW0OW,Here's my Associates badge. Can I just access the trade Hall please.,,,,,,,,,,这是我的关联徽章。我能直接进入贸易大厅吗？,,,,,,
dialogue_OeqWHSO,These a grim turn of events. But thank you we now know what's happened at least.,,,,,,,,,,事态不妙。但谢谢你，我们至少知道发生了什么。,,,,,,
dialogue_iiG04tG,"<color=#0bf93b>Teleportation Successful! </color>@w2 \n\n<color=#0bf93b>This is the giant derelict ship mentioned in the logs {PlayerName}. </color>@w2  <color=#0bf93b>Take a look around, see what we can use and if any of the Rossignol's crew made it across in the escape craft. </color>@w2 \n<color=#0bf93b>The Power is still live, </color>@w2 <color=#0bf93b>I wonder what it can be running on? </color>@w2 <color=#0bf93b>Scanning....</color>\n<color=#0bf93b></color>@p9 \n<color=#0bf93b>Interesting! Preliminary data I just hacked from automated systems indicates there is slightly less than half of the original ship here Commander! the front two thirds is just plain vaporised! </color>@w2 \n<color=#0bf93b></color>\n<color=#0bf93b>What could have happened? And how is there still active power with that sort of damage?</color>",,,,,,,,,,<color=#0bf93b>传送成功！</color>@w2 \n\n<color=#0bf93b>这就是日志中提到的那艘巨型废弃飞船，{PlayerName}。</color>@w2  <color=#0bf93b>四处看看，看看我们能利用什么，以及是否有罗西尼奥尔号的船员乘坐逃生舱成功抵达。</color>@w2 \n<color=#0bf93b>动力系统仍在运行，</color>@w2 <color=#0bf93b>我想知道它靠什么运转？</color>@w2 <color=#0bf93b>正在扫描……</color>\n<color=#0bf93b></color>@p9 \n<color=#0bf93b>有意思！我刚从自动系统破解的初步数据显示，这里只有原飞船的一半不到，指挥官！前三分之二完全蒸发了！</color>@w2 \n<color=#0bf93b></color>\n<color=#0bf93b>可能发生了什么？在这样的损坏下，怎么还能有活跃的动力？</color>,,,,,,
dialogue_A8iWCqm,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_CC4Yuu8,This doesn't look too weird at least!,,,,,,,,,,至少这看起来不那么奇怪！,,,,,,
dialogue_gZ4GiKK,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_aeWGWaY,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你记录完最后一件清理物品后，系统会通知你最近的代理人领取报酬。\n<color=#f90b17>请亲自向该代理人出示你的已完成个人数字助理（PDA）。不要将其留存在你的载具存储中！</color>,,,,,,
dialogue_m4CCGqq,I'll return when I have cleared 300 Small Steel Blocks (Simple Mission),,,,,,,,,,等我清理完300个小型钢铁方块（简单任务）后会回来。,,,,,,
dialogue_8C80q6G,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_SSWKWq4,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave  a pleasant Diurnal rotation.,,,,,,,,,,@q0 你确实做到了！感谢你的努力，{PlayerName} 我马上将报酬转入你的账户。\n如果你希望重复这项对世界复兴至关重要的援助，欢迎再来！\n还有更赚钱的任务（有些仅对ISI关联成员开放）可供选择。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_eu4KGcm,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你运转顺利。,,,,,,
dialogue_aedSeWO,Salvage materials from old wrecks and what not? I can do that,,,,,,,,,,从旧残骸中回收材料之类的事？我能做。,,,,,,
dialogue_WuaUiqW,"This Seems a bit tedious, what's the pay for this?",,,,,,,,,,这有点繁琐，报酬如何？,,,,,,
dialogue_40GW4Si,I understand you buy & sell raw building materials?,,,,,,,,,,我了解到你买卖原始建筑材料？,,,,,,
dialogue_4lSuKqq,"Ah no thanks, not today at least! [Exit]",,,,,,,,,,啊，不了谢谢，至少今天不！[Exit],,,,,,
dialogue_0qC4C0G,On Second thoughts I'll pick this up later [Exit],,,,,,,,,,再想想，我稍后再来拿 [Exit],,,,,,
dialogue_KiCK8OS,I'll return when I have cleared 300 Small Steel Blocks (Simple Mission),,,,,,,,,,等我清理完300个小型钢铁方块（简单任务）后会回来。,,,,,,
dialogue_mGGidG0,I'll return when I have cleared 250 Small Hardened Steel Blocks (Standard Mission),,,,,,,,,,等我清理完250个小型硬化钢方块（标准任务）后会回来。,,,,,,
dialogue_Wnq6Oqw,I'll return when I have cleared 200 Small Combat Steel Blocks (Advanced Mission),,,,,,,,,,等我清理完200个小型战斗钢铁方块（高级任务）后会回来。,,,,,,
dialogue_7aeGOCq,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,ISI回收协调员（初级）,,,,,,
dialogue_4CqGKea,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好，{PlayerName} 我听说你可能有东西要给我？,,,,,,
dialogue_2a4eS0C,ISI Pioneer Trader,,,,,,,,,,ISI先锋贸易商,,,,,,
dialogue_k1eKeW4,I have salvaged a quota of Small Steel Blocks for you.,,,,,,,,,,我已经为你回收了一定量的小型钢铁方块。,,,,,,
dialogue_4G0GH40,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你记录完最后一件清理物品后，系统会通知你最近的代理人领取报酬。\n<color=#f90b17>请亲自向该代理人出示你的已完成个人数字助理（PDA）。不要将其留存在你的载具存储中！</color>,,,,,,
dialogue_4GoOmkq,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_q0WKeGG,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好 {PlayerName} 我听说你可能有东西要交给我？,,,,,,
dialogue_M8L4CWe,I have salvaged my quota of Small Steel Blocks for you.,,,,,,,,,,我已经为你回收了足够数量的小型钢方块。,,,,,,
dialogue_WGCOeGC,ISI Pioneer Trader,,,,,,,,,,星际回收倡议（ISI）先驱商人,,,,,,
dialogue_Sui8eSA,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_aCu8qgG,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好 {PlayerName} 我听说你可能有东西要交给我？,,,,,,
dialogue_4i4KGm8,I have salvaged my quota of Small Hardened Steel Blocks for you.,,,,,,,,,,我已经为你回收了足够数量的小型硬化钢方块。,,,,,,
dialogue_OqSWmqS,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_uGG0umG,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave  a pleasant Diurnal rotation.,,,,,,,,,,@q0 你做到了！感谢你的努力 {PlayerName} 我会立刻将报酬转入你的账户。\n如果你想再次为这个世界复兴提供这种关键帮助，欢迎回来！\n还有更多利润丰厚的任务（有些仅限星际回收倡议（ISI）的助理人员接取）。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_WmCmie0,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你有个好循环。,,,,,,
dialogue_4muceCo,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave  a pleasant Diurnal rotation.,,,,,,,,,,@q0 你做到了！感谢你的努力 {PlayerName} 我会立刻将报酬转入你的账户。\n如果你想再次为这个世界复兴提供这种关键帮助，欢迎回来！\n还有更多利润丰厚的任务（有些仅限星际回收倡议（ISI）的助理人员接取）。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_aideWeO,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你完成最后一项清理记录后，你会收到通知前往最近的代理人处领取报酬。\n<color=#f90b17>请亲自向该代理人出示已完成任务的个人数字助理（PDA）。不要将其留在载具的存储舱中！</color>,,,,,,
dialogue_mG4eieC,I'll report to the ISI when I have cleared 50 Hardened Small Blocks (Standard Mission),,,,,,,,,,等我清除了50个硬化小型方块（标准任务）后会向星际回收倡议（ISI）报告。,,,,,,
dialogue_Oi0C06C,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你完成最后一项清理记录后，你会收到通知前往最近的代理人处领取报酬。\n<color=#f90b17>请亲自向该代理人出示已完成任务的个人数字助理（PDA）。不要将其留在载具的存储舱中！</color>,,,,,,
dialogue_iGlGQOK,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_eeuO00a,I'll return when I have cleared 250 Hardened Small Blocks (Standard Mission),,,,,,,,,,等我清除了250个硬化小型方块（标准任务）后再回来。,,,,,,
dialogue_0KmWiOe,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_eSmSSuW,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_KWiS4a0,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好 {PlayerName} 我听说你可能有东西要交给我？,,,,,,
dialogue_SamGG88,I have salvaged my quota of Small Hardened Steel Blocks for you.,,,,,,,,,,我已经为你回收了足够数量的小型硬化钢方块。,,,,,,
dialogue_8iq4e4i,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你有个好循环。,,,,,,
dialogue_0aGKeba,ISI Pioneer Trader,,,,,,,,,,星际回收倡议（ISI）先驱商人,,,,,,
dialogue_4iOaSm4,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_iCSaCeg,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_03800OC,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你完成最后一项清理记录后，你会收到通知前往最近的代理人处领取报酬。\n<color=#f90b17>请亲自向该代理人出示已完成任务的个人数字助理（PDA）。不要将其留在载具的存储舱中！</color>,,,,,,
dialogue_uCmK4qi,I'll report to the ISI when I have cleared 50 Combat Small Blocks (Standard Mission),,,,,,,,,,等我清除了50个战斗小型方块（标准任务）后会向星际回收倡议（ISI）报告。,,,,,,
dialogue_uiweqWS,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好 {PlayerName} 我听说你可能有东西要交给我？,,,,,,
dialogue_8PCO6iq,I have salvaged my quota of Small Combat Steel Blocks for you.,,,,,,,,,,我已经为你回收了足够数量的小型战斗钢方块。,,,,,,
dialogue_4SeO0K2,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave  a pleasant Diurnal rotation.,,,,,,,,,,@q0 你做到了！感谢你的努力 {PlayerName} 我会立刻将报酬转入你的账户。\n如果你想再次为这个世界复兴提供这种关键帮助，欢迎回来！\n还有更多利润丰厚的任务（有些仅限星际回收倡议（ISI）的助理人员接取）。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_4Eoe80u,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你有个好循环。,,,,,,
dialogue_Koe4Oq0,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_i8imEYG,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_4aqKuC8,ISI Salvage Coordinator (Junior Grade),,,,,,,,,,星际回收倡议（ISI）回收协调员（初级）,,,,,,
dialogue_immimim,@q0 I have noted that in our records. When you have logged the last item cleared: you'll be notified of the the nearest agent to claim your fees.\n<color=#f90b17>Please present your completed PDA in person to that agent. Do not leave it in your vehicles storage!</color>,,,,,,,,,,@q0 我已将其记录在案。当你完成最后一项清理记录后，你会收到通知前往最近的代理人处领取报酬。\n<color=#f90b17>请亲自向该代理人出示已完成任务的个人数字助理（PDA）。不要将其留在载具的存储舱中！</color>,,,,,,
dialogue_eSuWoCm,I'll return when I have cleared 200 Combat Small Blocks (Standard Mission),,,,,,,,,,等我清除了200个战斗小型方块（标准任务）后再回来。,,,,,,
dialogue_eP4KC40,@q0 Hello {PlayerName} I heard a report you might have something for me?,,,,,,,,,,@q0 你好 {PlayerName} 我听说你可能有东西要交给我？,,,,,,
dialogue_4q4OqCa,I have salvaged my quota of Small Combat Steel Blocks for you.,,,,,,,,,,我已经为你回收了足够数量的小型战斗钢方块。,,,,,,
dialogue_0K0WO8a,@q0 So you have! Thank you for your efforts {PlayerName} I shall have the payment transferred to your account momentarily.\nPlease come back if you wish to repeat this vital assistance to the revival of this world!\nMore lucrative missions (some available only to Associated of the ISI) are also available.\n\nHave  a pleasant Diurnal rotation.,,,,,,,,,,@q0 你做到了！感谢你的努力 {PlayerName} 我会立刻将报酬转入你的账户。\n如果你想再次为这个世界复兴提供这种关键帮助，欢迎回来！\n还有更多利润丰厚的任务（有些仅限星际回收倡议（ISI）的助理人员接取）。\n\n祝你有一个愉快的昼夜循环。,,,,,,
dialogue_mG4ei89,"I'll bear that in mind, a good rotation to you also.",,,,,,,,,,我会记住的，也祝你有个好循环。,,,,,,
dialogue_48G48aR,I have a ticket here. Let me see what you offer this time.,,,,,,,,,,我这里有票。让我看看这次你有什么货。,,,,,,
